Zeit,Breitengrad,Längengrad,Höhe,Speed,Genauigkeit
1544190661837,N 51° 26' 53,1136",E 7° 16' 18,61739",171.369873047,1.038814,7.885658
1544190662799,N 51° 26' 53,09613",E 7° 16' 18,64299",171.010757446,1.13745,8.515961
1544190663828,N 51° 26' 53,07935",E 7° 16' 18,68225",170.849639893,1.194978,8.31982
1544190664846,N 51° 26' 53,05502",E 7° 16' 18,7215",171.517501831,1.24992,9.117373
1544190665808,N 51° 26' 53,0264",E 7° 16' 18,76139",171.392181396,1.296476,9.544531
1544190666808,N 51° 26' 52,99427",E 7° 16' 18,79919",171.306594849,1.323056,10.433897
1544190667841,N 51° 26' 52,9542",E 7° 16' 18,82333",171.376998901,1.352886,11.196529
1544190668807,N 51° 26' 52,91523",E 7° 16' 18,84676",171.575027466,1.171134,11.927013
1544190669868,N 51° 26' 52,87978",E 7° 16' 18,86632",171.587493896,1.038574,12.131261
1544190670854,N 51° 26' 52,84168",E 7° 16' 18,88742",171.655380249,1.152566,11.443928
1544190671811,N 51° 26' 52,80077",E 7° 16' 18,9034",171.887649536,1.224724,12.785898
1544190672803,N 51° 26' 52,75805",E 7° 16' 18,90814",171.82093811,1.275878,13.487103
1544190673800,N 51° 26' 52,71418",E 7° 16' 18,90653",171.92755127,1.31546,13.025753
1544190674823,N 51° 26' 52,67428",E 7° 16' 18,91087",171.806655884,1.138178,13.163082
1544190675797,N 51° 26' 52,63675",E 7° 16' 18,92648",171.882858276,1.014512,12.406808
1544190676812,N 51° 26' 52,59197",E 7° 16' 18,95452",172.40184021,1.14825,12.497935
1544190677819,N 51° 26' 52,54812",E 7° 16' 18,98498",172.40184021,1.230102,11.354754
1544190678815,N 51° 26' 52,50757",E 7° 16' 19,02009",172.40184021,1.278903,11.732406
1544190679802,N 51° 26' 52,46589",E 7° 16' 19,0609",172.43069458,1.315777,13.18368
1544190680802,N 51° 26' 52,42595",E 7° 16' 19,09821",172.417404175,1.135895,12.966056
1544190681801,N 51° 26' 52,38449",E 7° 16' 19,13394",172.190689087,1.018187,12.882898
1544190682810,N 51° 26' 52,33322",E 7° 16' 19,17724",171.870880127,1.15276,12.127687
1544190683802,N 51° 26' 52,27918",E 7° 16' 19,22114",171.777160645,1.250117,12.042559
1544190684835,N 51° 26' 52,22154",E 7° 16' 19,27038",172.06993103,1.33287,12.113963
1544190685801,N 51° 26' 52,15662",E 7° 16' 19,32688",172.037353516,1.401374,11.777897
1544190686811,N 51° 26' 52,09219",E 7° 16' 19,37968",172.044250488,1.433924,11.906339
1544190687803,N 51° 26' 52,02785",E 7° 16' 19,44468",171.946243286,1.462645,11.037123
1544190688814,N 51° 26' 51,96587",E 7° 16' 19,50585",171.975265503,1.478235,10.712168
1544190689841,N 51° 26' 51,90799",E 7° 16' 19,56031",171.966796875,1.280243,10.047865
1544190690803,N 51° 26' 51,83826",E 7° 16' 19,62003",172.182235718,1.173683,9.489843
1544190691816,N 51° 26' 51,75932",E 7° 16' 19,67974",172.137878418,1.310127,8.409662
1544190692803,N 51° 26' 51,67724",E 7° 16' 19,7342",172.082275391,1.395472,7.921994
1544190693801,N 51° 26' 51,59853",E 7° 16' 19,79124",172.088302612,1.455513,7.310558
1544190694804,N 51° 26' 51,52563",E 7° 16' 19,84342",172.372024536,1.488978,6.94207
1544190695803,N 51° 26' 51,4592",E 7° 16' 19,89489",172.535247803,1.497721,6.645162
1544190696837,N 51° 26' 51,39543",E 7° 16' 19,9424",172.695159912,1.498239,6.403341
1544190697804,N 51° 26' 51,3325",E 7° 16' 19,98737",172.816970825,1.501253,6.220784
1544190698817,N 51° 26' 51,27456",E 7° 16' 20,02738",172.702407837,1.295573,6.067747
1544190699801,N 51° 26' 51,21798",E 7° 16' 20,0665",172.612640381,1.15984,5.949843
1544190700831,N 51° 26' 51,15699",E 7° 16' 20,10824",172.199981689,1.284897,5.867205
1544190701814,N 51° 26' 51,09432",E 7° 16' 20,15805",171.800048828,1.373088,5.808267
1544190702806,N 51° 26' 51,02939",E 7° 16' 20,2078",171.467468262,1.428506,5.764435
1544190703799,N 51° 26' 50,96235",E 7° 16' 20,25557",171.256149292,1.473052,5.722411
1544190704803,N 51° 26' 50,89717",E 7° 16' 20,30615",171.041503906,1.503909,5.692702
1544190705808,N 51° 26' 50,83765",E 7° 16' 20,36182",170.822021484,1.520076,6.320988
1544190706830,N 51° 26' 50,78822",E 7° 16' 20,41098",170.652709961,1.502113,5.885314
1544190707805,N 51° 26' 50,74799",E 7° 16' 20,45325",170.556427002,1.269577,6.052442
1544190708804,N 51° 26' 50,71194",E 7° 16' 20,49037",170.450576782,1.114119,6.197867
1544190709799,N 51° 26' 50,67225",E 7° 16' 20,52611",170.870391846,1.220665,6.324621
1544190710818,N 51° 26' 50,62729",E 7° 16' 20,57214",171.193313599,1.301206,6.177058
1544190711800,N 51° 26' 50,57966",E 7° 16' 20,61818",171.430877686,1.352941,6.287432
1544190712801,N 51° 26' 50,52807",E 7° 16' 20,6497",171.798843384,1.39114,5.982955
1544190713812,N 51° 26' 50,47811",E 7° 16' 20,66163",172.093490601,1.403334,6.580492
1544190714808,N 51° 26' 50,42868",E 7° 16' 20,65008",172.135604858,1.410419,6.52974
1544190715805,N 51° 26' 50,38382",E 7° 16' 20,64059",172.368621826,1.209723,6.344955
1544190716813,N 51° 26' 50,34367",E 7° 16' 20,62352",172.69758606,1.071297,6.607235
1544190717808,N 51° 26' 50,29155",E 7° 16' 20,6113",172.93737793,1.186676,6.244865
1544190718803,N 51° 26' 50,23707",E 7° 16' 20,59302",173.107254028,1.261382,6.102552
1544190719808,N 51° 26' 50,18799",E 7° 16' 20,55338",172.798446655,1.320287,5.962626
1544190720803,N 51° 26' 50,14621",E 7° 16' 20,49722",172.939453125,1.361383,5.805512
1544190721839,N 51° 26' 50,11117",E 7° 16' 20,42721",172.730697632,1.392172,5.640523
1544190722834,N 51° 26' 50,07522",E 7° 16' 20,36434",172.537200928,1.212183,5.528555
1544190723815,N 51° 26' 50,03879",E 7° 16' 20,30773",171.771255493,1.085317,6.277305
1544190724815,N 51° 26' 49,9981",E 7° 16' 20,2481",171.752685547,1.202657,5.49949
1544190725803,N 51° 26' 49,95262",E 7° 16' 20,18703",171.715698242,1.28371,5.528786
1544190726808,N 51° 26' 49,89821",E 7° 16' 20,13719",171.774505615,1.346998,5.570009
1544190727815,N 51° 26' 49,83649",E 7° 16' 20,09455",172.008575439,1.406646,5.594779
1544190728813,N 51° 26' 49,77101",E 7° 16' 20,06196",172.20513916,1.45321,5.614764
1544190729821,N 51° 26' 49,71016",E 7° 16' 20,03469",172.442016602,1.274434,5.621121
1544190730804,N 51° 26' 49,65206",E 7° 16' 20,01063",172.449127197,1.14366,5.620208
1544190731814,N 51° 26' 49,58898",E 7° 16' 19,99519",172.224273682,1.264065,5.604385
1544190732821,N 51° 26' 49,52407",E 7° 16' 19,99542",172.232131958,1.346015,5.577457
1544190733807,N 51° 26' 49,46221",E 7° 16' 20,01387",172.089584351,1.398493,5.537853
1544190734808,N 51° 26' 49,40324",E 7° 16' 20,0364",172.035202026,1.426122,5.514609
1544190735848,N 51° 26' 49,34552",E 7° 16' 20,05391",171.999771118,1.438791,5.514533
1544190736843,N 51° 26' 49,29011",E 7° 16' 20,08149",172.026321411,1.451827,5.509047
1544190737809,N 51° 26' 49,24074",E 7° 16' 20,10964",171.91973877,1.249669,6.001616
1544190738809,N 51° 26' 49,19595",E 7° 16' 20,1409",171.85848999,1.11087,6.854084
1544190739810,N 51° 26' 49,14666",E 7° 16' 20,17771",171.633285522,1.227496,5.969897
1544190740808,N 51° 26' 49,09148",E 7° 16' 20,2116",171.416168213,1.305532,5.655437
1544190741815,N 51° 26' 49,03137",E 7° 16' 20,2423",171.402832031,1.362016,5.704247
1544190742805,N 51° 26' 48,96796",E 7° 16' 20,26779",172.018096924,1.411044,6.18661
1544190743798,N 51° 26' 48,90621",E 7° 16' 20,26502",172.163345337,1.438074,5.722982
1544190744807,N 51° 26' 48,85429",E 7° 16' 20,26537",172.265655518,1.234355,5.706713
1544190745806,N 51° 26' 48,81319",E 7° 16' 20,26074",172.814697266,1.084483,5.967842
1544190746814,N 51° 26' 48,78357",E 7° 16' 20,22801",173.386779785,1.177676,5.979723
1544190747812,N 51° 26' 48,76398",E 7° 16' 20,17752",173.753860474,1.246413,6.137487
1544190748804,N 51° 26' 48,74658",E 7° 16' 20,12039",173.763916016,1.304672,6.994398
1544190749807,N 51° 26' 48,73451",E 7° 16' 20,0573",173.64630127,1.342705,6.723069
1544190750807,N 51° 26' 48,72141",E 7° 16' 19,99003",173.684753418,1.372177,7.171865
1544190751801,N 51° 26' 48,70197",E 7° 16' 19,92132",172.95664978,1.396252,7.476417
1544190752804,N 51° 26' 48,68781",E 7° 16' 19,84734",172.751846313,1.406263,7.55632
1544190753815,N 51° 26' 48,66892",E 7° 16' 19,78266",172.630157471,1.209782,7.442007
1544190754819,N 51° 26' 48,63854",E 7° 16' 19,727",172.163406372,1.080953,8.071907
1544190755804,N 51° 26' 48,59935",E 7° 16' 19,66604",171.968444824,1.212192,8.120037
1544190756841,N 51° 26' 48,56588",E 7° 16' 19,60111",172.086349487,1.298714,8.186508
1544190757843,N 51° 26' 48,54198",E 7° 16' 19,53222",172.097549438,1.342874,8.567744
